Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,english_aoi_name,Address,English_Address
456,500032227,2,7,"[(116.35834310000001, 39.997347100000006)]",北京学院路周边,Beijing Xueyuan Road Periphery,"志新西路北侧, 距离清华东路和志新西路交叉口南角300m","on the north side of Zhixin West Road, 300m from the south corner of the junction of Tsinghua East Road and Zhixin West Road"
457,500032230,2,8,"[(116.3266038747462, 39.99496884799672)]",,,"双清路西侧, 距离荷清路和双清路交叉口西南角450m","on the west side of Shuangqing Road, 450m from the southwest corner of the junction of Heqing Road and Shuangqing Road"
458,500032231,2,8,"[(116.32691152181866, 39.995061877982586)]",,,"双清路西侧, 距离荷清路和双清路交叉口西南角400m","on the west side of Shuangqing Road, 400m from the southwest corner of the junction of Heqing Road and Shuangqing Road"
459,500032232,2,7,"[(116.34589574999998, 40.00145109999998)]",,,"学清路西侧, 距离石板房南路和学清路交叉口南角500m","on the west side of Xueqing Road, 500m from the south corner of the junction of North Road of Forestry University and Xueqing Road"
460,500032233,2,8,"[(116.34697848657504, 40.0188634785309)]",,,"学清路东侧, 距离月泉路和学清路交叉口北角500m","on the east side of Xueqing Road, 500m from the north corner of the junction of Yuequan Road and Xueqing Road"
461,500032236,2,8,"[(116.31156190000002, 39.99406619999999)]",,,"中关村北大街北侧, 距离成府路和中关村北大街交叉口东北角300m","on the north side of Zhongguancun North Street, 300m from the northeast corner of the junction of Chengfu Road and Zhongguancun North Street"
462,500032237,2,8,"[(116.31155069253278, 39.994371524735875)]",,,"中关村北大街北侧, 距离成府路和中关村北大街交叉口北角350m","on the north side of Zhongguancun North Street, 350m from the north corner of the junction of Chengfu Road and Zhongguancun North Street"
463,500032238,2,8,"[(116.31289607464174, 39.99445600588173)]",,,"清华南路西侧, 距离成府路和清华南路交叉口西北角400m","on the west side of Tsinghua South Road, 400m from the northwest corner of the junction of North Second Street of Zhongguancun and Tsinghua South Road"
464,500032239,2,7,"[(116.31772976212895, 40.014410037757685)]",,,"荷清路北侧, 距离中关村北大街和荷清路交叉口东北角450m","on the north side of Heqing Road, 450m from the northeast corner of the junction of Zhongguancun North Street and Heqing Road"
465,500032603,2,8,"[(116.29544838946526, 40.000073255976275)]",,,"颐和园路北侧, 距离清华西路和颐和园路交叉口西北角250m","on the north side of Yiheyuan Road, 250m from the northwest corner of the junction of Tsinghua West Road and Yiheyuan Road"
466,500032604,2,8,"[(116.29572075971991, 40.0002606203671)]",,,"颐和园路西侧, 距离清华西路和颐和园路交叉口西北角150m","on the west side of Yiheyuan Road, 150m from the northwest corner of the junction of Tsinghua West Road and Yiheyuan Road"
467,500032605,2,8,"[(116.29512341434217, 40.000619354404)]",,,"颐和园路北侧, 距离清华西路和颐和园路交叉口西北角250m","on the north side of Yiheyuan Road, 250m from the northwest corner of the junction of Tsinghua West Road and Yiheyuan Road"
468,500033042,2,7,"[(116.3297459992733, 39.99273188321059)]",北京五道口,"Wudaokou, Beijing","荷清路西侧, 距离双清路和荷清路交叉口南角500m","on the west side of Heqing Road, 500m from the south corner of the junction of Shuangqing Road and Heqing Road"
469,500033043,2,5,"[(116.32695487432923, 39.99339496858763)]",五道口,Wudaokou,"中关村东路南侧, 距离双清路和中关村东路交叉口南角50m以内","on the south side of Zhongguancun East Road, within 50m from the south corner of the junction of Shuangqing Road and Zhongguancun East Road"
470,500033044,2,7,"[(116.32826726245013, 39.99502764116135)]",清华大学,Tsinghua University,"双清路东侧, 距离中关村东路和双清路交叉口东北角100m","on the east side of Shuangqing Road, 100m from the northeast corner of the junction of Zhongguancun East Road and Shuangqing Road"
471,500033045,2,8,"[(116.34665211315176, 40.01897068537425)]",,,"学清路东侧, 距离月泉路和学清路交叉口北角550m","on the east side of Xueqing Road, 550m from the north corner of the junction of Yuequan Road and Xueqing Road"
472,500033078,2,-1,"[(116.33753072332439, 40.01670234669758)]",,,"双清路东侧, 距离双清路和双清路交叉口西南角450m","on the east side of Shuangqing Road, 450m from the southwest corner of the junction of Shuangqing Road and Shuangqing Road"
473,500033551,2,-1,"[(116.32871941363304, 39.99552076574229)]",,,"双清路东侧, 距离中关村东路和双清路交叉口东北角200m","on the east side of Shuangqing Road, 200m from the northeast corner of the junction of Zhongguancun East Road and Shuangqing Road"
474,500034033,2,-1,"[(116.30840237406953, 40.019009548273544)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口西北角300m","on the east side of Information Road, 300m from the northwest corner of the junction of Zhongguancun North Street and Information Road"
475,500034066,2,-1,"[(116.30877152929541, 40.019288850748374)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口北角350m","on the east side of Information Road, 350m from the north corner of the junction of Zhongguancun North Street and Information Road"
476,500034127,2,-1,"[(116.31597517568649, 40.012712096958715)]",,,"荷清路东侧, 距离中关村北大街和荷清路交叉口东北角300m","on the east side of Heqing Road, 300m from the northeast corner of the junction of Zhongguancun North Street and Heqing Road"
477,500034192,2,-1,"[(116.30811994375208, 40.016785818873885)]",,,"北五环东侧, 距离未知路名和北五环交叉口西角450m","on the east side of North Fifth Ring Road, 450m from the west corner of the junction of unknown road and North Fifth Ring Road"
478,500034443,2,-1,"[(116.3005871044241, 40.0145563278145)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口东角150m","on the east side of unknown road, 150m from the east corner of the junction of unknown road and unknown road"
479,500034470,2,-1,"[(116.33830534254338, 40.01809767622736)]",,,"双清路东侧, 距离双清路和双清路交叉口西南角250m","on the east side of Shuangqing Road, 250m from the southwest corner of the junction of Shuangqing Road and Shuangqing Road"
480,500034477,2,-1,"[(116.30852513127239, 40.01900032728133)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口西北角300m","on the east side of Information Road, 300m from the northwest corner of the junction of Zhongguancun North Street and Information Road"
481,500034751,2,-1,"[(116.34172875335156, 40.006597336463386)]",,,"林业大学北路东侧, 距离静淑苑路和林业大学北路交叉口西角50m","on the east side of North Road of Forestry University, 50m from the west corner of the junction of Jingshu Yuan Road and North Road of Forestry University"
482,500034951,2,-1,"[(116.32897847513156, 39.995941360181476)]",,,"双清路东侧, 距离中关村东路和双清路交叉口东北角250m","on the east side of Shuangqing Road, 250m from the northeast corner of the junction of Zhongguancun East Road and Shuangqing Road"
483,500035217,2,-1,"[(116.30855605452741, 40.018873269936854)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口西北角300m","on the east side of Information Road, 300m from the northwest corner of the junction of Zhongguancun North Street and Information Road"
484,500035345,2,-1,"[(116.33536416778468, 39.99477939463608)]",,,"王庄路东侧, 距离成府路和王庄路交叉口北角350m","on the east side of Wangzhuang Road, 350m from the north corner of the junction of Chengfu Road and Wangzhuang Road"
485,500035695,2,-1,"[(116.30849214711621, 40.01924937069192)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口西北角300m","on the east side of Information Road, 300m from the northwest corner of the junction of Zhongguancun North Street and Information Road"
486,500035884,2,-1,"[(116.32817915897677, 39.99305097610783)]",,,"中关村东路东侧, 距离双清路和中关村东路交叉口东南角100m","on the east side of Zhongguancun East Road, 100m from the southeast corner of the junction of Shuangqing Road and Zhongguancun East Road"
487,500036272,2,-1,"[(116.30805867804428, 40.003851352301076)]",,,"中关村北大街东侧, 距离荷清路和中关村北大街交叉口西南角1050m","on the east side of Zhongguancun North Street, 1050m from the southwest corner of the junction of Heqing Road and Zhongguancun North Street"
488,500036303,2,-1,"[(116.32228520069495, 40.0138903678421)]",,,"荷清路东侧, 距离清华东路和荷清路交叉口西北角1800m","on the east side of Heqing Road, 1800m from the northwest corner of the junction of Tsinghua East Road and Heqing Road"
489,500036730,2,-1,"[(116.34339899339429, 40.00926440085939)]",,,"学清路东侧, 距离月泉路和学清路交叉口西南角500m","on the east side of Xueqing Road, 500m from the southwest corner of the junction of Yuequan Road and Xueqing Road"
490,500037118,2,-1,"[(116.30901100187477, 40.019298405583626)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口北角350m","on the east side of Information Road, 350m from the north corner of the junction of Zhongguancun North Street and Information Road"
491,500037757,2,-1,"[(116.33220154035139, 39.99273539054209)]",,,"荷清路东侧, 距离东升南路和荷清路交叉口东北角150m","on the east side of Heqing Road, 150m from the northeast corner of the junction of Chengfu Road and Heqing Road"
492,500037822,2,-1,"[(116.30420230714209, 40.01491462027383)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口东角450m","on the east side of unknown road, 450m from the east corner of the junction of unknown road and unknown road"
493,500038318,2,-1,"[(116.30871348204384, 40.00482961669026)]",,,"未知路名东侧, 距离中关村北大街和未知路名交叉口西南角950m","on the east side of unknown road, 950m from the southwest corner of the junction of Heqing Road and unknown road"
494,500038351,2,-1,"[(116.30890844434268, 40.00435121287753)]",,,"未知路名东侧, 距离中关村北大街和未知路名交叉口南角1000m","on the east side of unknown road, 1000m from the south corner of the junction of Heqing Road and unknown road"
495,500038581,2,-1,"[(116.3383556447474, 40.009773247034914)]",,,"双清路东侧, 距离林业大学北路和双清路交叉口东北角450m","on the east side of Shuangqing Road, 450m from the northeast corner of the junction of North Road of Forestry University and Shuangqing Road"
496,500038736,2,-1,"[(116.34786741550207, 39.995867262431055)]",,,"学院路东侧, 距离志新路和学院路交叉口北角400m","on the east side of Xueyuan Road, 400m from the north corner of the junction of Zhixin Road and Xueyuan Road"
497,500038745,2,-1,"[(116.3165039965228, 40.01654716369486)]",,,"未知路名东侧, 距离北五环和未知路名交叉口东南角50m","on the east side of unknown road, 50m from the southeast corner of the junction of North Fifth Ring Road and unknown road"
498,500039166,2,-1,"[(116.30357273493796, 40.019178348061885)]",,,"北五环东侧, 距离未知路名和北五环交叉口西角800m","on the east side of North Fifth Ring Road, 800m from the west corner of the junction of unknown road and North Fifth Ring Road"
499,500039267,2,-1,"[(116.30861376258824, 40.00433982321831)]",,,"未知路名东侧, 距离中关村北大街和未知路名交叉口南角1000m","on the east side of unknown road, 1000m from the south corner of the junction of Heqing Road and unknown road"
500,500039643,2,-1,"[(116.29375284736933, 40.01493535776245)]",,,"北五环东侧, 距离未知路名和北五环交叉口西角1700m","on the east side of North Fifth Ring Road, 1700m from the west corner of the junction of unknown road and North Fifth Ring Road"
501,500039829,2,-1,"[(116.30298461385014, 40.014069637140004)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口东角350m","on the east side of unknown road, 350m from the east corner of the junction of unknown road and unknown road"
