Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,english_aoi_name,Address
6604,500067391,2,-1,"[(116.39164621177177, 39.98669320460032)]",,,"北四环中路东侧, 距离北四环中路和北四环中路交叉口西角400m"
6605,500067416,2,-1,"[(116.30075818982567, 39.97460825413947)]",,,"海淀南路东侧, 距离彩和坊路和海淀南路交叉口西角150m"
6606,500067427,2,-1,"[(116.35260394968356, 40.029438101452406)]",,,"龙岗路东侧, 距离永泰中路和龙岗路交叉口东北角50m"
6607,500067436,2,-1,"[(116.28958366338155, 39.98875306822651)]",,,"新建宫门路东侧, 距离万泉河路和新建宫门路交叉口西角300m"
6608,500067442,2,-1,"[(116.26534050014789, 40.0236404208379)]",,,"天秀路东侧, 距离农大南路和天秀路交叉口西北角850m"
6609,500067450,2,-1,"[(116.36126519649632, 39.98021776457428)]",,,"花园北路东侧, 距离花园路和花园北路交叉口东角150m"
6610,500067459,2,-1,"[(116.39727342485675, 39.98729288058266)]",,,"北四环中路东侧, 距离未知路名和北四环中路交叉口西北角50m以内"
6611,500067468,2,-1,"[(116.33562756008823, 39.963440186731624)]",,,"四道口路东侧, 距离交大东路和四道口路交叉口西北角800m"
6612,500067481,2,-1,"[(116.35309603348597, 40.005928438507404)]",,,"小月河西路东侧, 距离清华东路和小月河西路交叉口西北角800m"
6613,500067487,2,-1,"[(116.38213241983266, 39.96991771093823)]",,,"裕民中路东侧, 距离北三环中路和裕民中路交叉口北角300m"
6614,500067495,2,-1,"[(116.30521097069202, 39.96118357521039)]",,,"北三环西路东侧, 距离未知路名和北三环西路交叉口东角100m"
6615,500067514,2,-1,"[(116.37752614844287, 39.96909091172926)]",,,"裕民西路东侧, 距离裕民路和裕民西路交叉口南角250m"
6616,500067540,2,-1,"[(116.34036631808813, 39.96414643642334)]",,,"北三环西路东侧, 距离未知路名和北三环西路交叉口东南角150m"
6617,500067541,2,-1,"[(116.28977532848899, 39.97281342524685)]",,,"巴沟路东侧, 距离蓝靛厂北路和巴沟路交叉口东角800m"
6618,500067550,2,-1,"[(116.28491149995676, 40.028960535499714)]",,,"厢黄旗路东侧, 距离厢黄旗路和厢黄旗路交叉口西南角50m"
6619,500067570,2,-1,"[(116.29109013659864, 39.995670448561405)]",,,"颐和园路东侧, 距离万泉河路和颐和园路交叉口东角100m"
6620,500067613,2,-1,"[(116.37470051803425, 39.97939743080635)]",,,"京藏高速东侧, 距离未知路名和京藏高速交叉口北角700m"
6621,500067621,2,-1,"[(116.35137629555224, 40.02925003905474)]",,,"龙岗路东侧, 距离永泰庄西路和龙岗路交叉口东角400m"
6622,500067629,2,-1,"[(116.29680352680779, 39.96318249799865)]",,,"万柳东路东侧, 距离长春桥路和万柳东路交叉口北角450m"
6623,500067654,2,-1,"[(116.36024770047267, 39.97340940581841)]",,,"花园路东侧, 距离花园路和花园路交叉口北角500m"
6624,500067685,2,-1,"[(116.29822321889996, 39.963281413142084)]",,,"万柳东路东侧, 距离长春桥路和万柳东路交叉口北角450m"
6625,500067732,2,-1,"[(116.39133664621998, 39.96542422039688)]",,,"北三环东侧, 距离未知路名和北三环交叉口东南角100m"
6626,500067734,2,-1,"[(116.38184311411634, 39.98198439171616)]",,,"北辰西路东侧, 距离民族园西路和北辰西路交叉口北角100m"
6627,500067761,2,-1,"[(116.39824907926248, 39.9622981418319)]",,,"黄寺大街东侧, 距离青年沟路和黄寺大街交叉口西北角350m"
6628,500067764,2,-1,"[(116.3059630672808, 39.97618588117371)]",,,"海淀中街东侧, 距离海淀南路和海淀中街交叉口北角150m"
6629,500067772,2,-1,"[(116.37652248459956, 39.96141209041916)]",,,"黄寺大街东侧, 距离德胜门外大街和黄寺大街交叉口东角200m"
6630,500067775,2,-1,"[(116.37098302731405, 39.96904678738471)]",,,"未知路名东侧, 距离G6辅路和未知路名交叉口西北角150m"
6631,500067780,2,-1,"[(116.37754711889664, 39.96135120288766)]",,,"黄寺大街东侧, 距离德胜门外大街和黄寺大街交叉口东角300m"
6632,500067798,2,-1,"[(116.3525340755536, 40.029478208274384)]",,,"龙岗路东侧, 距离永泰庄东路和龙岗路交叉口西角600m"
6633,500067816,2,-1,"[(116.36290460161887, 39.98833087018244)]",,,"志新东路东侧, 距离北四环中路和志新东路交叉口北角200m"
6634,500067820,2,-1,"[(116.36321270071858, 39.97608540311903)]",,,"花园东路东侧, 距离花园东路和花园东路交叉口西南角50m"
6635,500067830,2,-1,"[(116.30034956997498, 39.977053492092935)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口北角300m"
6636,500067849,2,-1,"[(116.36942515673123, 39.967398476727446)]",,,"北三环中路东侧, 距离未知路名和北三环中路交叉口西北角50m"
6637,500067862,2,-1,"[(116.27445222309692, 40.01232470202461)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口西角400m"
6638,500067867,2,-1,"[(116.34537214100752, 39.99954157656718)]",,,"清华东路东侧, 距离王庄路和清华东路交叉口东角950m"
6639,500067877,2,-1,"[(116.2781492956031, 40.00478818651914)]",,,"圆明园西路东侧, 距离圆明园西路和圆明园西路交叉口西南角400m"
6640,500067884,2,-1,"[(116.34826238930532, 40.029095087916936)]",,,"龙岗路东侧, 距离永泰庄西路和龙岗路交叉口东角150m"
6641,500067886,2,-1,"[(116.39952313348586, 39.98966262951589)]",,,"安立路东侧, 距离慧忠路和安立路交叉口南角400m"
6642,500067923,2,-1,"[(116.37779592316548, 39.96897070836667)]",,,"裕民西路东侧, 距离北三环中路和裕民西路交叉口北角200m"
6643,500067925,2,-1,"[(116.28522696111601, 40.02043809819164)]",,,"农大南路东侧, 距离天秀路和农大南路交叉口东角750m"
6644,500067935,2,-1,"[(116.37408531192362, 39.96257052437115)]",,,"德胜门外大街东侧, 距离未知路名和德胜门外大街交叉口北角250m"
6645,500067955,2,-1,"[(116.28360957206753, 40.01983039077798)]",,,"农大南路东侧, 距离天秀路和农大南路交叉口东角600m"
6646,500067975,2,-1,"[(116.38722942028392, 39.97174511991494)]",,,"裕民路东侧, 距离裕民中路和裕民路交叉口东角450m"
6647,500067997,2,-1,"[(116.28977036896126, 39.972814935787646)]",,,"巴沟路东侧, 距离蓝靛厂北路和巴沟路交叉口东角800m"
6648,500068027,2,-1,"[(116.30114262023679, 39.98082432824916)]",,,"海淀大街东侧, 距离苏州街和海淀大街交叉口东角100m"
6649,500068036,2,-1,"[(116.37136458736093, 39.965994677119426)]",,,"未知路名东侧, 距离北三环和未知路名交叉口东角850m"
6650,500068037,2,-1,"[(116.33199466591076, 39.97179663975136)]",,,"大钟寺东路东侧, 距离北三环西路和大钟寺东路交叉口北角600m"
6651,500068039,2,-1,"[(116.30484729590586, 39.96154849374721)]",,,"北三环东侧, 距离西三环和北三环交叉口北角600m"
6652,500068055,2,-1,"[(116.37589740742422, 39.9711821433355)]",,,"裕民路东侧, 距离G6辅路和裕民路交叉口东角50m"
6653,500068087,2,-1,"[(116.31440141577879, 40.02955485240452)]",,,"上地东二路东侧, 距离未知路名和上地东二路交叉口东南角700m"
6654,500068103,2,-1,"[(116.31745657322013, 39.96470614759606)]",,,"北三环西路东侧, 距离未知路名和北三环西路交叉口东南角150m"
6655,500068109,2,-1,"[(116.30045465382467, 39.975845734640224)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口北角150m"
6656,500068132,2,-1,"[(116.30664166582079, 39.97570466005805)]",,,"海淀南路东侧, 距离中关村大街和海淀南路交叉口西角400m"
6657,500068140,2,-1,"[(116.35740768869753, 39.97158444586441)]",,,"花园路东侧, 距离北土城西路和花园路交叉口西南角400m"
6658,500068151,2,-1,"[(116.29420084066875, 40.02421419257639)]",,,"农大南路东侧, 距离树村路和农大南路交叉口西北角50m"
6659,500068169,2,-1,"[(116.36628827725495, 39.97565166356168)]",,,"北土城西路东侧, 距离未知路名和北土城西路交叉口西角700m"
6660,500068186,2,-1,"[(116.3658188396021, 39.97641218699154)]",,,"北土城西路东侧, 距离未知路名和北土城西路交叉口西角750m"
6661,500068210,2,-1,"[(116.36475183741439, 39.96605760155075)]",,,"未知路名东侧, 距离北三环和未知路名交叉口东角300m"
6662,500068213,2,-1,"[(116.36973473649354, 39.96763813789645)]",,,"北三环中路东侧, 距离未知路名和北三环中路交叉口西北角50m"
6663,500068226,2,-1,"[(116.29961673287147, 39.97282731257932)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口南角150m"
6664,500068234,2,-1,"[(116.29868870631987, 39.971948946971594)]",,,"万泉河路东侧, 距离未知路名和万泉河路交叉口西北角300m"
6665,500068241,2,-1,"[(116.3694153084197, 39.966308530648526)]",,,"未知路名东侧, 距离北三环和未知路名交叉口东角700m"
6666,500068252,2,-1,"[(116.27535092922473, 40.020190793548274)]",,,"天秀路东侧, 距离农大南路和天秀路交叉口西角50m"
6667,500068254,2,-1,"[(116.39840288437334, 39.96583078766003)]",,,"未知路名东侧, 距离北三环中路和未知路名交叉口南角50m"
6668,500068268,2,-1,"[(116.29868870631987, 39.971948946971594)]",,,"万泉河路东侧, 距离未知路名和万泉河路交叉口西北角300m"
6669,500068285,2,-1,"[(116.33571765768856, 39.961090113428995)]",,,"四道口路东侧, 距离北三环西路和四道口路交叉口东南角650m"
6670,500068294,2,-1,"[(116.37102324746913, 39.96694683028)]",,,"北三环中路东侧, 距离未知路名和北三环中路交叉口西角50m以内"
6671,500068321,2,-1,"[(116.37197204425455, 39.96763585663655)]",,,"未知路名东侧, 距离G6辅路和未知路名交叉口西角150m"
6672,500068324,2,-1,"[(116.32567525758225, 39.96482758060378)]",,,"北三环西路东侧, 距离未知路名和北三环西路交叉口东南角250m"
6673,500068325,2,-1,"[(116.36430859619749, 39.97037024112725)]",,,"北太平庄路东侧, 距离未知路名和北太平庄路交叉口北角400m"
6674,500068347,2,-1,"[(116.34107734721437, 40.028577464269844)]",,,"G6辅路东侧, 距离未知路名和G6辅路交叉口南角100m"
6675,500068368,2,-1,"[(116.35912727571392, 39.97162714756821)]",,,"花园路东侧, 距离北土城西路和花园路交叉口南角350m"
6676,500068380,2,-1,"[(116.29782110360237, 39.966580642861565)]",,,"万泉庄路东侧, 距离万柳东路和万泉庄路交叉口东角150m"
6677,500068381,2,-1,"[(116.27122492475478, 40.025474974786924)]",,,"圆明园西路东侧, 距离未知路名和圆明园西路交叉口南角100m"
6678,500068395,2,-1,"[(116.37254139808273, 39.96760530530504)]",,,"未知路名东侧, 距离G6辅路和未知路名交叉口西角100m"
6679,500068399,2,-1,"[(116.31919666808768, 40.029968573205515)]",,,"朱房路东侧, 距离清河中街和朱房路交叉口西角400m"
6680,500068410,2,-1,"[(116.30319896073617, 39.97599088101125)]",,,"彩和坊路东侧, 距离丹棱街和彩和坊路交叉口南角200m"
6681,500068411,2,-1,"[(116.39540854902948, 40.002357039696186)]",,,"北辰东路东侧, 距离未知路名和北辰东路交叉口东北角100m"
6682,500068423,2,-1,"[(116.39840824943022, 39.965830788155166)]",,,"未知路名东侧, 距离北三环中路和未知路名交叉口南角50m"
6683,500068459,2,-1,"[(116.27204708580815, 40.001255241774686)]",,,"颐和园路东侧, 距离宫门前街和颐和园路交叉口西角350m"
6684,500068471,2,-1,"[(116.36615967532659, 39.966112196642875)]",,,"未知路名东侧, 距离北三环和未知路名交叉口东角400m"
6685,500068490,2,-1,"[(116.31203313135066, 40.02849230402411)]",,,"上地南路东侧, 距离上地东二路和上地南路交叉口西南角50m"
6686,500068498,2,-1,"[(116.30015570579437, 39.97231639764957)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口南角200m"
6687,500068508,2,-1,"[(116.32742366870603, 39.98309486515009)]",,,"中关村东路东侧, 距离北四环西路和中关村东路交叉口南角150m"
6688,500068509,2,-1,"[(116.30034956997498, 39.977053492092935)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口北角300m"
6689,500068535,2,-1,"[(116.31466419508422, 39.97316974667311)]",,,"知春路东侧, 距离海淀南路和知春路交叉口东南角200m"
6690,500068537,2,-1,"[(116.33279273693299, 39.96283404531072)]",,,"四道口路东侧, 距离北三环西路和四道口路交叉口南角300m"
6691,500068548,2,-1,"[(116.26461347426937, 40.00425188818577)]",,,"红山口桥东侧, 距离红山口桥和红山口桥交叉口西角50m以内"
6692,500068569,2,-1,"[(116.31692986420278, 39.96667568182346)]",,,"北三环西路东侧, 距离科学院南路和北三环西路交叉口西角200m"
6693,500068597,2,-1,"[(116.33636624854964, 39.960838926340315)]",,,"四道口路东侧, 距离北三环西路和四道口路交叉口东南角700m"
6694,500068610,2,-1,"[(116.30027459532751, 39.97922591162285)]",,,"苏州街东侧, 距离丹棱街和苏州街交叉口北角150m"
6695,500068615,2,-1,"[(116.30050454709864, 39.975885645944395)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口北角150m"
6696,500068619,2,-1,"[(116.3322355710489, 39.965813094290205)]",,,"四道口路东侧, 距离北三环西路和四道口路交叉口西南角50m以内"
6697,500068621,2,-1,"[(116.29862885089223, 39.971749057616016)]",,,"万泉河路东侧, 距离未知路名和万泉河路交叉口西北角300m"
6698,500068627,2,-1,"[(116.33121401753782, 39.99087433187892)]",,,"东升南路东侧, 距离中关村东路和东升南路交叉口东北角850m"
6699,500068644,2,-1,"[(116.27557065481187, 40.020240540083975)]",,,"圆明园西路东侧, 距离未知路名和圆明园西路交叉口南角50m"
6700,500068688,2,-1,"[(116.36067622379043, 39.9795485787345)]",,,"花园路东侧, 距离北土城西路和花园路交叉口北角450m"
6701,500068694,2,-1,"[(116.34160920210714, 40.008948724102154)]",,,"林业大学北路东侧, 距离静淑苑路和林业大学北路交叉口北角100m"
6702,500068726,2,-1,"[(116.30444101012917, 39.97552429437936)]",,,"海淀中街东侧, 距离丹棱街和海淀中街交叉口南角200m"
6703,500068727,2,-1,"[(116.2992260972316, 39.98414052807588)]",,,"北四环西路东侧, 距离未知路名和北四环西路交叉口西角350m"
6704,500068729,2,-1,"[(116.36545097861173, 39.97325646030232)]",,,"北太平庄路东侧, 距离未知路名和北太平庄路交叉口北角700m"
6705,500068731,2,-1,"[(116.2951536175488, 39.966639290760526)]",,,"万泉庄路东侧, 距离万柳中路和万泉庄路交叉口东角350m"
6706,500068755,2,-1,"[(116.27795273013423, 40.007710863219145)]",,,"圆明园西路东侧, 距离圆明园西路和圆明园西路交叉口西角50m"
6707,500068762,2,-1,"[(116.29693311084152, 39.96448222840098)]",,,"万柳东路东侧, 距离长春桥路和万柳东路交叉口北角600m"
6708,500068769,2,-1,"[(116.31033540684935, 39.977276785232064)]",,,"丹棱街东侧, 距离海淀中街和丹棱街交叉口东角450m"
6709,500068780,2,-1,"[(116.31818221084843, 39.98822106286345)]",,,"中关村北二街东侧, 距离成府路和中关村北二街交叉口东南角750m"
6710,500068783,2,-1,"[(116.26723672270317, 39.961411471955074)]",,,"西四环北路东侧, 距离未知路名和西四环北路交叉口南角250m"
6711,500068789,2,-1,"[(116.3371943751139, 39.961167391890946)]",,,"四道口路东侧, 距离交大东路和四道口路交叉口西北角550m"
6712,500068792,2,-1,"[(116.29932731602351, 39.9728278128562)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口西南角150m"
6713,500068808,2,-1,"[(116.3008538310782, 39.97590503438989)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口北角150m"
6714,500068823,2,-1,"[(116.37464808581637, 39.97569303802438)]",,,"北土城西路东侧, 距离未知路名和北土城西路交叉口西北角50m以内"
6715,500068834,2,-1,"[(116.30069321368477, 39.9834250093804)]",,,"北四环西路辅路东侧, 距离未知路名和北四环西路辅路交叉口东角50m"
6716,500068837,2,-1,"[(116.29732235158654, 39.96446157260366)]",,,"万柳东路东侧, 距离长春桥路和万柳东路交叉口北角600m"
6717,500068861,2,-1,"[(116.3223764828858, 39.979772585422715)]",,,"中关村南路东侧, 距离中关村南三街和中关村南路交叉口东角50m"
6718,500068866,2,-1,"[(116.26371142167034, 40.02692018742667)]",,,"黑山扈路东侧, 距离未知路名和黑山扈路交叉口东角100m"
6719,500068871,2,-1,"[(116.30201464449075, 39.97506045776065)]",,,"海淀南路东侧, 距离彩和坊路和海淀南路交叉口西北角50m"
6720,500068902,2,-1,"[(116.35897826263995, 39.98539066362751)]",,,"花园路东侧, 距离北四环中路和花园路交叉口东南角100m"
